Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,LABEL-I,LABEL-II,LABEL-III
192.168.1.104-192.168.1.1-36787-53-17,192.168.1.104,36787,192.168.1.1,53,17,2022-09-12 19:40:59.917755,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-41790-30007-6,192.168.1.104,41790,192.168.1.102,30007,6,2022-09-12 19:41:55.370689,32184,5,0,1017,0,1017,0,203.4,454.816226623457,0,0,0,0,31599.5525727069,155.35669898086,8046,15359.5757102857,31083,181,32184,8046,15359.5757102857,31083,181,0,0,0,0,0,1,0,0,0,0,0,168,0,155.35669898086,0,0,1017,203.4,454.816226623457,206857.8,1,1,0,1,4,0,0,0,0,203.4,203.4,0,0,0,0,0,0,0,1,203,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,32184,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-53857-53-17,192.168.1.104,53857,192.168.1.1,53,17,2022-09-12 18:53:18.412942,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-60824-30007-6,192.168.1.104,60824,192.168.1.102,30007,6,2022-09-12 19:34:37.033204,48242,5,0,1401,0,1401,0,280.2,626.546247295441,0,0,0,0,29041.0845321504,103.644127523735,12060.5,23193.3892521123,46850,366,48242,12060.5,23193.3892521123,46850,366,0,0,0,0,0,1,0,0,0,0,0,168,0,103.644127523735,0,0,1401,280.2,626.546247295441,392560.2,1,1,0,1,4,0,0,0,0,280.2,280.2,0,0,0,0,0,0,0,1,280,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,48242,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-36988-30007-6,192.168.1.104,36988,192.168.1.102,30007,6,2022-09-12 18:51:45.037507,45373,6,0,1009,0,1009,0,168.166666666667,411.922525078038,0,0,0,0,22237.8947832411,132.237233597073,9074.6,19532.9117721859,44015,108,45373,9074.6,19532.9117721859,44015,108,0,0,0,0,0,1,0,0,0,0,0,200,0,132.237233597073,0,0,1009,168.166666666667,411.922525078038,169680.166666667,1,1,0,1,5,0,0,0,0,168.166666666667,168.166666666667,0,0,0,0,0,0,0,1,168,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,45373,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-46022-30007-6,192.168.1.104,46022,192.168.1.102,30007,6,2022-09-12 19:23:29.717260,49663,5,0,1895,0,1895,0,379,847.46976347242,0,0,0,0,38157.1793890824,100.678573585969,12415.75,23941.1059807882,48327,344,49663,12415.75,23941.1059807882,48327,344,0,0,0,0,0,1,0,0,0,0,0,168,0,100.678573585969,0,0,1895,379,847.46976347242,718205,1,1,0,1,4,0,0,0,0,379,379,0,0,0,0,0,0,0,1,379,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,49663,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-33459-53-17,192.168.1.104,33459,192.168.1.1,53,17,2022-09-12 18:57:44.517758,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-40802-30007-6,192.168.1.104,40802,192.168.1.102,30007,6,2022-09-12 18:51:52.545480,39433,5,0,1005,0,1005,0,201,449.449663477458,0,0,0,0,25486.2678467274,126.79735247128,9858.25,18569.1314349918,37711,359,39433,9858.25,18569.1314349918,37711,359,0,0,0,0,0,1,0,0,0,0,0,168,0,126.79735247128,0,0,1005,201,449.449663477458,202005,1,1,0,1,4,0,0,0,0,201,201,0,0,0,0,0,0,0,1,201,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,39433,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-51270-30007-6,192.168.1.104,51270,192.168.1.102,30007,6,2022-09-12 19:11:42.356042,47950,6,0,1013,0,1013,0,168.833333333333,413.555518239893,0,0,0,0,21126.173096976,125.130344108446,9590,19919.7429200279,45209,176,47950,9590,19919.7429200279,45209,176,0,0,0,0,0,1,0,0,0,0,0,200,0,125.130344108446,0,0,1013,168.833333333333,413.555518239893,171028.166666667,1,1,0,1,5,0,0,0,0,168.833333333333,168.833333333333,0,0,0,0,0,0,0,1,168,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,47950,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-40510-30007-6,192.168.1.104,40510,192.168.1.102,30007,6,2022-09-12 19:12:34.454569,36692,5,0,1389,0,1389,0,277.8,621.179684149442,0,0,0,0,37855.6633598605,136.269486536575,9173,17519.4588577007,35452,320,36692,9173,17519.4588577007,35452,320,0,0,0,0,0,1,0,0,0,0,0,168,0,136.269486536575,0,0,1389,277.8,621.179684149442,385864.2,1,1,0,1,4,0,0,0,0,277.8,277.8,0,0,0,0,0,0,0,1,277,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,36692,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-40404-30007-6,192.168.1.104,40404,192.168.1.102,30007,6,2022-09-12 19:02:56.777021,50521,5,0,1389,0,1389,0,277.8,621.179684149442,0,0,0,0,27493.5175471586,98.9687456701174,12630.25,24476.0696242268,49344,243,50521,12630.25,24476.0696242268,49344,243,0,0,0,0,0,1,0,0,0,0,0,168,0,98.9687456701174,0,0,1389,277.8,621.179684149442,385864.2,1,1,0,1,4,0,0,0,0,277.8,277.8,0,0,0,0,0,0,0,1,277,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,50521,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-53414-53-17,192.168.1.104,53414,192.168.1.1,53,17,2022-09-12 18:58:07.150446,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-35527-53-17,192.168.1.104,35527,192.168.1.1,53,17,2022-09-12 19:19:46.732149,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-38702-53-17,192.168.1.104,38702,192.168.1.1,53,17,2022-09-12 19:42:39.388565,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-47768-53-17,192.168.1.104,47768,192.168.1.1,53,17,2022-09-12 19:17:03.056411,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-44622-30007-6,192.168.1.104,44622,192.168.1.102,30007,6,2022-09-12 19:03:05.714940,37480,6,0,1216,0,1216,0,202.666666666667,496.429921204058,0,0,0,0,32443.9701173959,160.08537886873,7496,15844.4240191936,35837,134,37480,7496,15844.4240191936,35837,134,0,0,0,0,0,1,0,0,0,0,0,200,0,160.08537886873,0,0,1216,202.666666666667,496.429921204058,246442.666666667,1,1,0,1,5,0,0,0,0,202.666666666667,202.666666666667,0,0,0,0,0,0,0,1,202,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,37480,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-60972-30007-6,192.168.1.104,60972,192.168.1.102,30007,6,2022-09-12 19:34:07.278754,42232,5,0,1888,0,1888,0,377.6,844.339268303921,0,0,0,0,44705.4366357265,118.393635158174,10558,20466.6991476398,41258,278,42232,10558,20466.6991476398,41258,278,0,0,0,0,0,1,0,0,0,0,0,168,0,118.393635158174,0,0,1888,377.6,844.339268303921,712908.8,1,1,0,1,4,0,0,0,0,377.6,377.6,0,0,0,0,0,0,0,1,377,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,42232,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-34992-53-17,192.168.1.104,34992,192.168.1.1,53,17,2022-09-12 19:02:31.636732,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-44808-30007-6,192.168.1.104,44808,192.168.1.102,30007,6,2022-09-12 19:05:40.632110,30787,5,0,1016,0,1016,0,203.2,454.369013027957,0,0,0,0,33000.9419560204,162.406210413486,7696.75,14523.5127379708,29480,266,30787,7696.75,14523.5127379708,29480,266,0,0,0,0,0,1,0,0,0,0,0,168,0,162.406210413486,0,0,1016,203.2,454.369013027957,206451.2,1,1,0,1,4,0,0,0,0,203.2,203.2,0,0,0,0,0,0,0,1,203,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,30787,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-51783-53-17,192.168.1.104,51783,192.168.1.1,53,17,2022-09-12 18:57:01.389255,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-60854-30007-6,192.168.1.104,60854,192.168.1.102,30007,6,2022-09-12 19:26:08.944212,47541,5,0,1876,0,1876,0,375.2,838.972705157921,0,0,0,0,39460.6760480427,105.172377526766,11885.25,22876.8236631895,46200,296,47541,11885.25,22876.8236631895,46200,296,0,0,0,0,0,1,0,0,0,0,0,168,0,105.172377526766,0,0,1876,375.2,838.972705157921,703875.2,1,1,0,1,4,0,0,0,0,375.2,375.2,0,0,0,0,0,0,0,1,375,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,47541,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-34988-53-17,192.168.1.104,34988,192.168.1.1,53,17,2022-09-12 19:42:14.547351,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-34494-30007-6,192.168.1.104,34494,192.168.1.102,30007,6,2022-09-12 18:58:07.924311,51238,5,0,1009,0,1009,0,201.8,451.238517859458,0,0,0,0,19692.4157851595,97.58382450525,12809.5,24583.1256691794,49684,414,51238,12809.5,24583.1256691794,49684,414,0,0,0,0,0,1,0,0,0,0,0,168,0,97.58382450525,0,0,1009,201.8,451.238517859458,203616.2,1,1,0,1,4,0,0,0,0,201.8,201.8,0,0,0,0,0,0,0,1,201,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,51238,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-33462-53-17,192.168.1.104,33462,192.168.1.1,53,17,2022-09-12 19:32:58.293415,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-59526-30007-6,192.168.1.104,59526,192.168.1.102,30007,6,2022-09-12 19:12:44.962670,50857,5,0,1004,0,1004,0,200.8,449.002449881958,0,0,0,0,19741.6284877205,98.3148829069745,12714.25,24250.478186007,49088,398,50857,12714.25,24250.478186007,49088,398,0,0,0,0,0,1,0,0,0,0,0,168,0,98.3148829069745,0,0,1004,200.8,449.002449881958,201603.2,1,1,0,1,4,0,0,0,0,200.8,200.8,0,0,0,0,0,0,0,1,200,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,50857,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-35365-53-17,192.168.1.104,35365,192.168.1.1,53,17,2022-09-12 19:20:06.396085,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-44278-30007-6,192.168.1.104,44278,192.168.1.102,30007,6,2022-09-12 18:55:35.590003,42624,5,0,1221,0,1221,0,244.2,546.047800105449,0,0,0,0,28645.8333333333,117.304804804805,10656,20354.6994573735,41188,427,42624,10656,20354.6994573735,41188,427,0,0,0,0,0,1,0,0,0,0,0,168,0,117.304804804805,0,0,1221,244.2,546.047800105449,298168.2,1,1,0,1,4,0,0,0,0,244.2,244.2,0,0,0,0,0,0,0,1,244,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,42624,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-38172-30007-6,192.168.1.104,38172,192.168.1.102,30007,6,2022-09-12 19:13:31.549661,47586,5,0,996,0,996,0,199.2,445.424741117958,0,0,0,0,20930.5257848947,105.072920606901,11896.5,22385.2243902088,45469,367,47586,11896.5,22385.2243902088,45469,367,0,0,0,0,0,1,0,0,0,0,0,168,0,105.072920606901,0,0,996,199.2,445.424741117958,198403.2,1,1,0,1,4,0,0,0,0,199.2,199.2,0,0,0,0,0,0,0,1,199,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,47586,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-46025-53-17,192.168.1.104,46025,192.168.1.1,53,17,2022-09-12 19:14:18.589289,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-60645-53-17,192.168.1.104,60645,192.168.1.1,53,17,2022-09-12 19:31:22.080770,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-33069-53-17,192.168.1.104,33069,192.168.1.1,53,17,2022-09-12 19:38:55.423746,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-39131-53-17,192.168.1.104,39131,192.168.1.1,53,17,2022-09-12 19:16:38.975761,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-42164-30007-6,192.168.1.104,42164,192.168.1.102,30007,6,2022-09-12 19:41:39.327569,55632,5,0,2230,0,2230,0,446,997.286317964906,0,0,0,0,40084.8432556802,89.8763301696865,13908,26594.641014059,53798,288,55632,13908,26594.641014059,53798,288,0,0,0,0,0,1,0,0,0,0,0,168,0,89.8763301696865,0,0,2230,446,997.286317964906,994580,1,1,0,1,4,0,0,0,0,446,446,0,0,0,0,0,0,0,1,446,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,55632,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-60034-30007-6,192.168.1.104,60034,192.168.1.102,30007,6,2022-09-12 18:58:18.799727,49413,5,0,1895,0,1895,0,379,847.46976347242,0,0,0,0,38350.2317203975,101.187946491814,12353.25,23950.7871043243,48279,281,49413,12353.25,23950.7871043243,48279,281,0,0,0,0,0,1,0,0,0,0,0,168,0,101.187946491814,0,0,1895,379,847.46976347242,718205,1,1,0,1,4,0,0,0,0,379,379,0,0,0,0,0,0,0,1,379,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,49413,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-51894-53-17,192.168.1.104,51894,192.168.1.1,53,17,2022-09-12 19:06:49.615325,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-57460-30007-6,192.168.1.104,57460,192.168.1.102,30007,6,2022-09-12 19:13:20.337814,53588,5,0,1387,0,1387,0,277.4,620.285256958442,0,0,0,0,25882.6602970814,93.3044711502575,13397,25476.9240032361,51609,373,53588,13397,25476.9240032361,51609,373,0,0,0,0,0,1,0,0,0,0,0,168,0,93.3044711502575,0,0,1387,277.4,620.285256958442,384753.8,1,1,0,1,4,0,0,0,0,277.4,277.4,0,0,0,0,0,0,0,1,277,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,53588,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-39669-53-17,192.168.1.104,39669,192.168.1.1,53,17,2022-09-12 19:03:55.692409,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-59742-53-17,192.168.1.104,59742,192.168.1.1,53,17,2022-09-12 19:42:23.857664,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-39396-53-17,192.168.1.104,39396,192.168.1.1,53,17,2022-09-12 19:39:40.775521,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-55016-30007-6,192.168.1.104,55016,192.168.1.102,30007,6,2022-09-12 19:40:03.490827,49813,5,0,1018,0,1018,0,203.6,455.263440218957,0,0,0,0,20436.4322566398,100.375404011001,12453.25,23535.0356472359,47753,451,49813,12453.25,23535.0356472359,47753,451,0,0,0,0,0,1,0,0,0,0,0,168,0,100.375404011001,0,0,1018,203.6,455.263440218957,207264.8,1,1,0,1,4,0,0,0,0,203.6,203.6,0,0,0,0,0,0,0,1,203,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,49813,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-56570-30007-6,192.168.1.104,56570,192.168.1.102,30007,6,2022-09-12 18:52:29.938679,42500,5,0,1897,0,1897,0,379.4,848.36419066342,0,0,0,0,44635.2941176471,117.647058823529,10625,19937.5620709588,40525,363,42500,10625,19937.5620709588,40525,363,0,0,0,0,0,1,0,0,0,0,0,168,0,117.647058823529,0,0,1897,379.4,848.36419066342,719721.8,1,1,0,1,4,0,0,0,0,379.4,379.4,0,0,0,0,0,0,0,1,379,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,42500,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-57283-53-17,192.168.1.104,57283,192.168.1.1,53,17,2022-09-12 18:58:41.266191,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-47582-30007-6,192.168.1.104,47582,192.168.1.102,30007,6,2022-09-12 19:05:04.354736,41214,5,0,1208,0,1208,0,241.6,540.234023363949,0,0,0,0,29310.4284951715,121.317998738293,10303.5,19393.8168411137,39392,334,41214,10303.5,19393.8168411137,39392,334,0,0,0,0,0,1,0,0,0,0,0,168,0,121.317998738293,0,0,1208,241.6,540.234023363949,291852.8,1,1,0,1,4,0,0,0,0,241.6,241.6,0,0,0,0,0,0,0,1,241,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,41214,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-37930-30007-6,192.168.1.104,37930,192.168.1.102,30007,6,2022-09-12 19:01:25.380551,50057,5,0,1215,0,1215,0,243,543.364518532449,0,0,0,0,24272.3295443195,99.8861298120143,12514.25,22383.7395501735,46052,520,50057,12514.25,22383.7395501735,46052,520,0,0,0,0,0,1,0,0,0,0,0,168,0,99.8861298120143,0,0,1215,243,543.364518532449,295245,1,1,0,1,4,0,0,0,0,243,243,0,0,0,0,0,0,0,1,243,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,50057,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
